Status,Name,Date,Contents
MINIMUM CENTRAL PRESSURE...970 MB...28.64 INCHES
 
$$
FORECASTER BROWN/BRENNAN

 
NNNN
"
Hurricane,Isaac,2012-08-29T02:00:00Z,"
ZCZC MIATCEAT4 ALL
TTAA00 KNHC DDHHMM
 
HURRICANE ISAAC TROPICAL CYCLONE POSITION ESTIMATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL092012
900 PM CDT TUE AUG 28 2012
 
...CENTER OF ISAAC OVER WATER AGAIN...
...HEAVY RAINS...HIGH WINDS...AND STORM SURGE FLOODING CONTINUE... 

AIRCRAFT AND RADAR DATA INDICATE THAT THE EYE OF ISAAC HAS WOBBLED
WESTWARD DURING THE LAST COUPLE OF HOURS...AND THE CENTER IS NOW
BACK OVER WATER TO THE WEST OF THE MOUTH OF THE MISSISSIPPI RIVER.

AT 900 PM CDT...0200 UTC...THE CENTER OF HURRICANE ISAAC WAS
ESTIMATED BY NOAA DOPPLER WEATHER RADAR NEAR LATITUDE 28.9 NORTH...
LONGITUDE 89.7 WEST...OR ABOUT 80 MILES SOUTH-SOUTHEAST OF NEW
ORLEANS LOUISIANA...OR ABOUT 75 MILES SOUTHEAST OF HOUMA LOUISIANA.

A SUSTAINED WIND OF 46 MPH WITH A GUST TO 67 MPH WAS JUST OBSERVED
AT LAKEFRONT AIRPORT IN NEW ORLEANS. A SUSTAINED WIND OF 67 MPH
WITH A GUST TO 85 MPH WAS RECENTLY REPORTED AT THE NATIONAL OCEAN
SERVICE AUTOMATED STATION IN GRAND ISLE LOUISIANA. IN ADDITION...A
WIND GUST TO 71 MPH WAS RECENTLY REPORTED AT GALLIANO LOUISIANA.

A STORM SURGE OF 9.9 FEET WAS RECENTLY REPORTED AT A NATIONAL
OCEAN SERVICE TIDE GAUGE AT SHELL BEACH LOUISIANA.  A STORM SURGE
OF 6.2 FEET WAS OBSERVED AT A NATIONAL OCEAN SERVICE TIDE GAUGE IN
WAVELAND MISSISSIPPI.  


SUMMARY OF 900 PM CDT...0200 UTC...INFORMATION
--------------------------------------------------
LOCATION...28.9N 89.7W
ABOUT 80 MI...130 KM SSE OF NEW ORLEANS LOUISIANA
ABOUT 75 MI...120 KM SE OF HOUMA LOUISIANA
MAXIMUM SUSTAINED WINDS...80 MPH...130 KM/H
PRESENT MOVEMENT...NW OR 310 DEGREES AT 8 MPH...13 KM/H
MINIMUM CENTRAL PRESSURE...968 MB...28.58 INCHES
 
$$
FORECASTER KIMBERLAIN/BERG

 
NNNN
"
Hurricane,Isaac,2012-08-29T04:00:00Z,"
ZCZC MIATCEAT4 ALL
TTAA00 KNHC DDHHMM
 
HURRICANE ISAAC TROPICAL CYCLONE POSITION ESTIMATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL092012
1100 PM CDT TUE AUG 28 2012

AT 1100 PM CDT...0400 UTC...THE CENTER OF HURRICANE ISAAC WAS
ESTIMATED BY AIRCRAFT AND NOAA DOPPLER WEATHER RADAR NEAR LATITUDE
29.1 NORTH...LONGITUDE 89.9 WEST...OR ABOUT 65 MILES SOUTH OF NEW
ORLEANS LOUISIANA...AND ABOUT 60 MILES SOUTHEAST OF HOUMA
LOUISIANA.

A SUSTAINED WIND OF 51 MPH WITH A GUST TO 81 MPH WAS RECENTLY
REPORTED AT BOOTHVILLE LOUISIANA.  A SUSTAINED WIND OF 51 MPH WITH
A GUST TO 67 MPH WAS RECENTLY REPORTED AT LAKEFRONT AIRPORT IN NEW
ORLEANS.  A SUSTAINED WIND OF 45 MPH WITH A GUST TO 60 MPH WAS
RECENTLY REPORTED AT NEW ORLEANS INTERNATIONAL AIRPORT.  A
SUSTAINED WIND OF 64 MPH WITH A GUST TO 78 MPH WAS RECENTLY
OBSERVED AT SHELL BEACH LOUISIANA.

A STORM SURGE OF 11.0 FEET WAS RECENTLY REPORTED AT A NATIONAL
OCEAN SERVICE TIDE GAUGE AT SHELL BEACH LOUISIANA.  A STORM SURGE
OF 6.9 FEET WAS OBSERVED AT A NATIONAL OCEAN SERVICE TIDE GAUGE IN
WAVELAND MISSISSIPPI.  

SUMMARY OF 1100 PM CDT...0400 UTC...INFORMATION
--------------------------------------------------
LOCATION...29.1N 89.9W
ABOUT 65 MI...100 KM S OF NEW ORLEANS LOUISIANA
ABOUT 60 MI... 95 KM SE OF HOUMA LOUISIANA
MAXIMUM SUSTAINED WINDS...80 MPH...130 KM/H
PRESENT MOVEMENT...NW OR 310 DEGREES AT 8 MPH...13 KM/H
MINIMUM CENTRAL PRESSURE...968 MB...28.58 INCHES
 
$$
FORECASTER PASCH/ROBERTS

 
NNNN
"
Hurricane,Isaac,2012-08-29T06:00:00Z,"
ZCZC MIATCEAT4 ALL
TTAA00 KNHC DDHHMM
 
HURRICANE ISAAC TROPICAL CYCLONE POSITION ESTIMATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL092012
100 AM CDT WED AUG 29 2012

...CENTER OF ISAAC STILL OVER WATER...

AT 100 AM CDT...0600 UTC...THE CENTER OF HURRICANE ISAAC WAS
ESTIMATED NEAR LATITUDE 29.0 NORTH...LONGITUDE 90.0 WEST...OR ABOUT
60 MILES SOUTHEAST OF HOUMA LOUISIANA...AND ABOUT 70 MILES SOUTH OF
NEW ORLEANS LOUISIANA.  ISAAC HAS MOVED LITTLE OVER THE PAST COUPLE
OF HOURS...BUT A SLOW NORTHWESTWARD MOTION IS EXPECTED TO RESUME
LATER THIS MORNING.

A SUSTAINED WIND OF 62 MPH WITH A GUST TO 71 MPH WAS RECENTLY
REPORTED AT SHELL BEACH LOUISIANA.  A SUSTAINED WIND OF 57 MPH WITH
A GUST TO 79 MPH WAS REPORTED WITHIN THE PAST HOUR AT PILOTTOWN
LOUISIANA.  A SUSTAINED WIND OF 54 MPH WITH A GUST TO 68 MPH WAS
REPORTED AT NEW CANAL STATION IN NEW ORLEANS.  A WIND GUST TO 80
MPH WAS REPORTED BY A HAM RADIO OPERATOR AT ALGIERS IN JEFFERSON
PARISH LOUISIANA. 

A STORM SURGE OF 4.3 FEET WAS RECENTLY REPORTED AT A NATIONAL OCEAN
SERVICE TIDE GAUGE AT NEW CANAL STATION ON THE SOUTH SHORE OF LAKE
PONTCHARTRAIN.   

SUMMARY OF 100 AM CDT...0600 UTC...INFORMATION
--------------------------------------------------
LOCATION...29.0N 90.0W
ABOUT 60 MI... 95 KM SE OF HOUMA LOUISIANA
ABOUT 70 MI...110 KM S OF NEW ORLEANS LOUISIANA
MAXIMUM SUSTAINED WINDS...80 MPH...130 KM/H
PRESENT MOVEMENT...STATIONARY
MINIMUM CENTRAL PRESSURE...969 MB...28.61 INCHES
 
$$
FORECASTER PASCH/ROBERTS
 
NNNN
"
Hurricane,Isaac,2012-08-29T08:00:00Z,"
ZCZC MIATCEAT4 ALL
TTAA00 KNHC DDHHMM
 
HURRICANE ISAAC TROPICAL CYCLONE POSITION ESTIMATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL092012
300 AM CDT WED AUG 29 2012

...CENTER OF ISAAC MAKES SECOND LANDFALL... 

REPORTS FROM AN AIR FORCE HURRICANE HUNTER AIRCRAFT AND NOAA RADAR
INDICATE THAT ISAAC MADE A SECOND LANDFALL ALONG THE COAST OF
SOUTHEAST LOUISIANA JUST WEST OF PORT FOURCHON AROUND 215 AM
CDT...0715 UTC...WITH MAXIMUM SUSTAINED WINDS OF 80 MPH...130 KM/H.

AT 300 AM CDT...0800 UTC...THE CENTER OF HURRICANE ISAAC WAS
ESTIMATED NEAR LATITUDE 29.2 NORTH...LONGITUDE 90.4 WEST...OR ABOUT
35 MILES SOUTH-SOUTHEAST OF HOUMA LOUISIANA...AND ABOUT 60 MILES
SOUTH-SOUTHWEST OF NEW ORLEANS LOUISIANA.  ISAAC HAS BEGUN TO MOVE
WEST-NORTHWESTWARD NEAR 8 MPH...13 KM/H...AND A GENERAL
NORTHWESTWARD MOTION AT A SLOWER FORWARD SPEED IS EXPECTED LATER
TODAY.

A SUSTAINED WIND OF 49 MPH WITH A GUST TO 78 MPH WAS RECENTLY
REPORTED AT BOOTHVILLE.

SUMMARY OF 300 AM CDT...0800 UTC...INFORMATION
--------------------------------------------------
LOCATION...29.2N 90.4W
ABOUT 35 MI...55 KM SSE OF HOUMA LOUISIANA
ABOUT 60 MI...95 KM SSW OF NEW ORLEANS LOUISIANA
MAXIMUM SUSTAINED WINDS...80 MPH...130 KM/H
PRESENT MOVEMENT...WNW OR 300 DEGREES AT 8 MPH...13 KM/H
MINIMUM CENTRAL PRESSURE...966 MB...28.53 INCHES
 
$$
FORECASTER PASCH/ROBERTS
 
NNNN
"
Hurricane,Isaac,2012-08-29T08:00:00Z,"
ZCZC MIATCEAT4 ALL
TTAA00 KNHC DDHHMM CCA
 
HURRICANE ISAAC TROPICAL CYCLONE POSITION ESTIMATE...CORRECTED
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL092012
300 AM CDT WED AUG 29 2012

CORRECTED MINIMUM CENTRAL PRESSURE

...CENTER OF ISAAC MAKES SECOND LANDFALL... 

REPORTS FROM AN AIR FORCE HURRICANE HUNTER AIRCRAFT AND NOAA RADAR
INDICATE THAT ISAAC MADE A SECOND LANDFALL ALONG THE COAST OF
SOUTHEAST LOUISIANA JUST WEST OF PORT FOURCHON AROUND 215 AM
CDT...0715 UTC...WITH MAXIMUM SUSTAINED WINDS OF 80 MPH...130 KM/H.

AT 300 AM CDT...0800 UTC...THE CENTER OF HURRICANE ISAAC WAS
ESTIMATED NEAR LATITUDE 29.2 NORTH...LONGITUDE 90.4 WEST...OR ABOUT
35 MILES SOUTH-SOUTHEAST OF HOUMA LOUISIANA...AND ABOUT 60 MILES
SOUTH-SOUTHWEST OF NEW ORLEANS LOUISIANA.  ISAAC HAS BEGUN TO MOVE
WEST-NORTHWESTWARD NEAR 8 MPH...13 KM/H...AND A GENERAL
NORTHWESTWARD MOTION AT A SLOWER FORWARD SPEED IS EXPECTED LATER
TODAY.

A SUSTAINED WIND OF 49 MPH WITH A GUST TO 78 MPH WAS RECENTLY
REPORTED AT BOOTHVILLE.

SUMMARY OF 300 AM CDT...0800 UTC...INFORMATION
--------------------------------------------------
LOCATION...29.2N 90.4W
ABOUT 35 MI...55 KM SSE OF HOUMA LOUISIANA
ABOUT 60 MI...95 KM SSW OF NEW ORLEANS LOUISIANA
MAXIMUM SUSTAINED WINDS...80 MPH...130 KM/H
PRESENT MOVEMENT...WNW OR 300 DEGREES AT 8 MPH...13 KM/H
MINIMUM CENTRAL PRESSURE...969 MB...28.61 INCHES
 
$$
FORECASTER PASCH/ROBERTS
 
NNNN
"
Hurricane,Isaac,2012-08-29T10:00:00Z,"
ZCZC MIATCEAT4 ALL
TTAA00 KNHC DDHHMM
 
HURRICANE ISAAC TROPICAL CYCLONE POSITION ESTIMATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL092012
500 AM CDT WED AUG 29 2012

...CENTER OF ISAAC MOVING JUST INLAND OVER SOUTHEASTERN LOUISIANA... 

AT 500 AM CDT...1000 UTC...THE CENTER OF HURRICANE ISAAC WAS
ESTIMATED NEAR LATITUDE 29.3 NORTH...LONGITUDE 90.6 WEST...OR ABOUT
35 MILES SOUTH-SOUTHEAST OF HOUMA LOUISIANA...AND ABOUT 55 MILES
SOUTH-SOUTHWEST OF NEW ORLEANS LOUISIANA.  ISAAC IS MOVING TOWARD
THE WEST-NORTHWEST NEAR 6 MPH...9 KM/H...AND A GENERAL
NORTHWESTWARD MOTION IS EXPECTED LATER TODAY.

A SUSTAINED WIND OF 52 MPH WITH A GUST TO 74 MPH WAS RECENTLY
REPORTED AT NEW ORLEANS NAVAL AIR STATION.

SUMMARY OF 500 AM CDT...1000 UTC...INFORMATION
--------------------------------------------------
LOCATION...29.3N 90.6W
ABOUT 35 MI...55 KM SSE OF HOUMA LOUISIANA
ABOUT 55 MI...90 KM SSW OF NEW ORLEANS LOUISIANA
MAXIMUM SUSTAINED WINDS...80 MPH...130 KM/H
PRESENT MOVEMENT...WNW OR 300 DEGREES AT 6 MPH...9 KM/H
MINIMUM CENTRAL PRESSURE...969 MB...28.61 INCHES
 
$$
FORECASTER PASCH/ROBERTS
 
NNNN
"
Hurricane,Isaac,2012-08-29T12:00:00Z,"
ZCZC MIATCEAT4 ALL
TTAA00 KNHC DDHHMM
 
HURRICANE ISAAC TROPICAL CYCLONE POSITION ESTIMATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL092012
700 AM CDT WED AUG 29 2012

...CENTER OF ISAAC WOBBLING INLAND OVER SOUTHEASTERN LOUISIANA... 

AT 700 AM CDT...1200 UTC...THE CENTER OF HURRICANE ISAAC WAS
ESTIMATED NEAR LATITUDE 29.4 NORTH...LONGITUDE 90.5 WEST...OR 
NEAR GALLIANO LOUISIANA. THIS IS ALSO ABOUT 20 MILES SOUTHEAST OF
HOUMA LOUISIANA AND ABOUT 50 MILES SOUTH-SOUTHWEST OF NEW ORLEANS
LOUISIANA. ISAAC IS HAS BEEN STATIONARY DURING THE PAST HOUR...BUT
A GENERAL MOTION TOWARD THE NORTHWEST NEAR 6 MPH...9 KM/H...IS
EXPECTED TO RESUME LATER THIS MORNING.

A SUSTAINED WIND OF 55 MPH WITH A GUST TO 70 MPH WAS RECENTLY
REPORTED AT NEW ORLEANS LAKEFRONT AIRPORT.

SUMMARY OF 700 AM CDT...1200 UTC...INFORMATION
--------------------------------------------------
LOCATION...29.4N 90.5W
ABOUT 20 MI...30 KM SE OF HOUMA LOUISIANA
ABOUT 50 MI...75 KM SSW OF NEW ORLEANS LOUISIANA
MAXIMUM SUSTAINED WINDS...80 MPH...130 KM/H
PRESENT MOVEMENT...NW OR 310 DEGREES AT 6 MPH...9 KM/H
MINIMUM CENTRAL PRESSURE...970 MB...28.64 INCHES
 
$$
FORECASTER STEWART/BEVEN/ZELINSKY
 
NNNN
"
Hurricane,Isaac,2012-08-29T14:00:00Z,"
ZCZC MIATCEAT4 ALL
TTAA00 KNHC DDHHMM
 
HURRICANE ISAAC TROPICAL CYCLONE POSITION ESTIMATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL092012
900 AM CDT WED AUG 29 2012

...ISAAC WEAKENS SLIGHTLY AS IT MOVES SLOWLY INLAND OVER
SOUTHEASTERN LOUISIANA... 

AT 900 AM CDT...1400 UTC...THE CENTER OF HURRICANE ISAAC WAS
ESTIMATED NEAR LATITUDE 29.6 NORTH...LONGITUDE 90.6 WEST...OR ABOUT
5 MILES EAST OF HOUMA LOUISIANA AND ABOUT 50 MILES SOUTH-SOUTHWEST
OF NEW ORLEANS LOUISIANA. ISAAC IS MOVING TOWARD THE NORTHWEST NEAR
6 MPH...9 KM/H...AND THIS GENERAL MOTION IS EXPECTED TO CONTINUE
THROUGH TONIGHT.

A SUSTAINED WIND OF 53 MPH WITH A GUST TO 65 MPH WAS RECENTLY
REPORTED AT SHELL BEACH LOUISIANA. TROPICAL STORM CONDITIONS ALSO
CONTINUE ALONG THE MISSISSIPPI AND ALABAMA COASTS.

SUMMARY OF 900 AM CDT...1400 UTC...INFORMATION
--------------------------------------------------
LOCATION...29.6N 90.6W
ABOUT 5 MI...10 KM E OF HOUMA LOUISIANA
ABOUT 40 MI...65 KM SW OF NEW ORLEANS LOUISIANA
MAXIMUM SUSTAINED WINDS...75 MPH...120 KM/H
PRESENT MOVEMENT...NW OR 310 DEGREES AT 6 MPH...9 KM/H
MINIMUM CENTRAL PRESSURE...972 MB...28.70 INCHES
 
$$
FORECASTER STEWART/BEVEN/ZELINSKY
 
NNNN
"
Hurricane,Isaac,2012-08-29T16:00:00Z,"
ZCZC MIATCEAT4 ALL
TTAA00 KNHC DDHHMM
 
HURRICANE ISAAC TROPICAL CYCLONE POSITION ESTIMATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL092012
1100 AM CDT WED AUG 29 2012

...ISAAC CONTINUES TO MOVE SLOWLY INLAND OVER SOUTHEASTERN
LOUISIANA...HEAVY SQUALLS LASHING NEW ORELANS AND THE MISSISSIPPI
COAST...

AT 1100 AM CDT...1600 UTC...THE CENTER OF HURRICANE ISAAC WAS
ESTIMATED NEAR LATITUDE 29.6 NORTH...LONGITUDE 90.7 WEST...OR VERY
NEAR HOUMA LOUISIANA...AND ABOUT 45 MILES SOUTHWEST OF NEW ORLEANS
LOUISIANA. ISAAC IS MOVING TOWARD THE NORTHWEST NEAR 6 MPH...9
KM/H...AND THIS GENERAL MOTION IS EXPECTED TO CONTINUE THROUGH
TONIGHT.

A GUST TO 67 MPH WAS RECENTLY REPORTED AT SHELL BEACH LOUISIANA.
TROPICAL STORM CONDITIONS CONTINUE ALONG THE MISSISSIPPI AND
ALABAMA COASTS.

SUMMARY OF 1100 AM CDT...1600 UTC...INFORMATION
--------------------------------------------------
LOCATION...29.6N 90.7W
ABOUT 1 MI...2 KM W OF HOUMA LOUISIANA
ABOUT 45 MI...75 KM SW OF NEW ORLEANS LOUISIANA
MAXIMUM SUSTAINED WINDS...75 MPH...120 KM/H
PRESENT MOVEMENT...NW OR 310 DEGREES AT 6 MPH...9 KM/H
MINIMUM CENTRAL PRESSURE...972 MB...28.70 INCHES
 
$$
FORECASTER STEWART/BEVEN/ZELINSKY
 
NNNN
"
Hurricane,Isaac,2012-08-29T18:00:00Z,"
ZCZC MIATCEAT4 ALL
TTAA00 KNHC DDHHMM
 
HURRICANE ISAAC TROPICAL CYCLONE POSITION ESTIMATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL092012
100 PM CDT WED AUG 29 2012

...ISAAC MOVING SLOWLY NORTHWESTWARD ACROSS SOUTHEASTERN
LOUISIANA...HEAVY SQUALLS CONTINUE TO LASH NEW ORLEANS AND THE
MISSISSIPPI GULF COAST...

AT 100 PM CDT...1800 UTC...THE CENTER OF HURRICANE ISAAC WAS
ESTIMATED BY NOAA DOPPLER WEATHER RADAR TO BE NEAR LATITUDE 29.8
NORTH...LONGITUDE 90.8 WEST...OR ABOUT 45 MILES SOUTHWEST OF NEW
ORLEANS LOUISIANA AND ABOUT 55 MILES SOUTH-SOUTHEAST OF BATON 
ROUGE LOUISIANA. ISAAC IS MOVING TOWARD THE NORTHWEST NEAR 6 MPH...
9 KM/H...AND THIS GENERAL MOTION IS EXPECTED TO CONTINUE THROUGH
TONIGHT.

A WIND GUST TO 70 MPH WAS RECENTLY REPORTED AT GULFPORT MISSISSIPPI.

SUMMARY OF 100 PM CDT...1800 UTC...INFORMATION
--------------------------------------------------
LOCATION...29.8N 90.8W
ABOUT 45 MI...70 KM SW OF NEW ORLEANS LOUISIANA
ABOUT 55 MI...90 KM SSE OF BATON ROUGE LOUISIANA
MAXIMUM SUSTAINED WINDS...75 MPH...120 KM/H
PRESENT MOVEMENT...NW OR 310 DEGREES AT 6 MPH...9 KM/H
MINIMUM CENTRAL PRESSURE...974 MB...28.76 INCHES
 
$$
FORECASTER STEWART/BEVEN/ZELINSKY
 
NNNN
"
Tropical Storm,Isaac,2012-08-29T20:00:00Z,"
ZCZC MIATCEAT4 ALL
TTAA00 KNHC DDHHMM
 
TROPICAL STORM ISAAC TROPICAL CYCLONE POSITION ESTIMATE
NWS NATIONAL HURRICANE CENTER MIAMI FL       AL092012
300 PM CDT WED AUG 29 2012

...ISAAC CONTINUES TO LASH NEW ORLEANS AND THE MISSISSIPPI GULF
COAST WITH VERY HEAVY SQUALLS...

AT 300 PM CDT...2000 UTC...THE CENTER OF TROPICAL STORM ISAAC WAS
ESTIMATED BY NOAA DOPPLER WEATHER RADAR TO BE NEAR LATITUDE 29.9
NORTH...LONGITUDE 90.9 WEST...OR ABOUT 45 MILES SOUTH-SOUTHEAST OF
BATON ROUGE LOUISIANA AND ABOUT 50 MILES WEST OF NEW ORLEANS
LOUISIANA. ISAAC IS MOVING TOWARD THE NORTHWEST NEAR 6 MPH... 
9 KM/H...AND THIS GENERAL MOTION IS EXPECTED TO CONTINUE THROUGH
TONIGHT.

DURING THE PAST HOUR...A WIND GUST TO 70 MPH WAS REPORTED AT MARSH
ISLAND LOUISIANA AND A GUST TO 67 MPH WAS REPORTED AT GULFPORT
MISSISSIPPI.

SUMMARY OF 300 PM CDT...2000 UTC...INFORMATION
--------------------------------------------------
LOCATION...29.9N 90.9W
ABOUT 45 MI...75 KM SSE OF BATON ROUGE LOUISIANA
ABOUT 50 MI...80 KM W OF NEW ORLEANS LOUISIANA
MAXIMUM SUSTAINED WINDS...70 MPH...110 KM/H
PRESENT MOVEMENT...NW OR 310 DEGREES AT 6 MPH...9 KM/H
MINIMUM CENTRAL PRESSURE...975 MB...28.79 INCHES
 
$$
FORECASTER STEWART/ZELINSKY
 
NNNN
"
